YEAR,POSITION_TITLE,PAY_TOTAL_ACTUAL,ANNUAL_RATE,DEPARTMENT_LOCATION_ZIP_CODE,Job
2013,Assistant Athletic Coach,100875.06,101749.96,U Mass Amherst,Coach
2013,Assistant Athletic Coach,40350.44,40700.14,U Mass Amherst,Coach
2013,Assistant Athletic Coach,31775.64,32051.24,U Mass Amherst,Coach
2013,Assistant Athletic Coach,36730.6,36630.1,U Mass Amherst,Coach
2013,Assistant Athletic Coach,83423.11,90000.04,U Mass Amherst,Coach
2013,Head Men's Soccer Coach,45509.45,45999.98,U Mass Boston,Coach
2013,Assistant Athletic Coach,76153.88,90000.04,U Mass Amherst,Coach
2013,Assistant Athletic Coach,89788.6,75000.12,U Mass Amherst,Coach
2013,Assistant Athletic Coach,56269.4,70000.06,U Mass Amherst,Coach
2013,Assistant Athletic Coach,23711.7,33000.24,U Mass Amherst,Coach
2013,Head Coach - Men's Basketball,105269.52,170000.22,U Mass Lowell,Coach
2013,Asst Coach - Men's Basketball,30884.7,73000.2,U Mass Lowell,Coach
2013,Asst Coach(First)-Men Bsktball,11230.8,73000.2,U Mass Lowell,Coach
2013,Asst Coach(Second)-Men Bskball,22307.67,40000.22,U Mass Lowell,Coach
2013,Assistant Athletic Coach,58653.87,90000.04,U Mass Amherst,Coach
2013,Asst Coach - Women's Soccer,21188.23,40000.22,U Mass Lowell,Coach
2013,Asst Coach -Women's Basketball,37396.52,60000.2,U Mass Lowell,Coach
2013,Asst Coach - Men's Soccer,19999.98,40000.22,U Mass Lowell,Coach
2013,Head Coach - Men's Lacrosse,34980.87,85000.24,U Mass Lowell,Coach
2013,Head Coach - Women's Lacrosse,24692.39,60000.2,U Mass Lowell,Coach
2013,Asst Coach -Women's Basketball,8653.8,45000.02,U Mass Lowell,Coach
2013,Assistant Athletic Coach,7846.23,30000.1,U Mass Amherst,Coach
2014,Associate Athletic Coach,103230.92,100000.16,U Mass Amherst,Coach
2014,Athletic Coach,104841.46,103360.14,U Mass Amherst,Coach
2014,Athletic Coach,164997.18,100405.5,U Mass Amherst,Coach
2014,"Head Coach, Track",122483.41,124626.84,U Mass Amherst,Coach
2014,Head Coach -Women's Volleyball,23934.65,65010.819,U Mass Lowell,Coach
2014,Academic Coord/Head Coach,77436.49,78836.16,U Mass Dartmouth,Coach
2014,Athletic Coach,107556.28,109438.42,U Mass Amherst,Coach
2014,Head Coach - Women's Soccer,37949.33,65343.255,U Mass Lowell,Coach
2014,Head Football Coach,389423.46,250000.14,U Mass Amherst,Coach
2014,"Head Coach, Track",94269.23,95918.94,U Mass Amherst,Coach
2014,Aquatics Dir/Hd Coach M&W Swim,67044.65,61270.82,U Mass Dartmouth,Coach
2014,Asst Dir Athletics/Head Coach,89048.61,90123.54,U Mass Dartmouth,Coach
2014,Head Coach -Women's Fld Hockey,84047.84,84216.133,U Mass Lowell,Coach
2014,Athletic Coach,103048.88,104852.02,U Mass Amherst,Coach
2014,Assistant Athletic Coach,37307.81,60000.2,U Mass Amherst,Coach
2014,Head Coach - Women's Softball,26250.0,65000.0,U Mass Lowell,Coach
2014,Athletic Coach,130598.98,137362.68,U Mass Amherst,Coach
2014,Athletic Coach,110417.32,112349.64,U Mass Amherst,Coach
2014,Assistant Athletic Coach,62152.37,59500.22,U Mass Amherst,Coach
2014,Athletic Coach,86112.41,87619.22,U Mass Amherst,Coach
2014,Athletic Coach,96163.08,97846.06,U Mass Amherst,Coach
2014,Associate Athletic Coach,44097.45,52802.62,U Mass Amherst,Coach
2014,Athletic Coach,62946.18,56941.82,U Mass Amherst,Coach
2014,Assistant Athletic Coach,183327.3,185000.14,U Mass Amherst,Coach
2014,Head Coach-Men X-Country/Track,73550.45,74837.711,U Mass Lowell,Coach
2014,Head Coach - Men's Soccer,56925.55,60000.2,U Mass Lowell,Coach
2014,Assistant Athletic Coach,59406.19,59500.22,U Mass Amherst,Coach
2014,Head Coach - Men's Baseball,66215.7,66910.007,U Mass Lowell,Coach
2014,Assistant Athletic Coach,42313.96,42313.7,U Mass Amherst,Coach
2014,Athletic Coach,78140.26,86261.5,U Mass Amherst,Coach
2014,Head Women's Soccer Coach,61021.48,62089.473,U Mass Boston,Coach
2014,Head Mens Baseball Coach,63843.52,64961.001,U Mass Boston,Coach
2014,Assistant Athletic Coach,141966.97,147085.12,U Mass Amherst,Coach
2014,Head Hockey Coach,65409.24,66554.103,U Mass Boston,Coach
2014,Assistant Athletic Coach,38773.28,48823.58,U Mass Amherst,Coach
2014,Athletic Coach,99681.6,96338.58,U Mass Amherst,Coach
2014,Head Coach Men's & Wmns Tennis,45061.28,50875.081,U Mass Boston,Coach
2014,Admin Asst/Head Coach,65951.67,60834.28,U Mass Dartmouth,Coach
2014,Head Women's Softball Coach,53171.03,54101.354,U Mass Boston,Coach
2014,Head Basketball Coach,1167694.06,285917.704,U Mass Amherst,Coach
2014,Assistant Athletic Coach,133692.46,141883.82,U Mass Amherst,Coach
2014,Assistant Athletic Coach,35776.61,101229.18,U Mass Amherst,Coach
2014,Assistant Athletic Coach,10912.03,40530.36,U Mass Amherst,Coach
2014,Assistant Athletic Coach,16428.49,35100.0,U Mass Amherst,Coach
2014,Head Woman's B-ball Coach,67788.24,67788.458,U Mass Boston,Coach
2014,Co-Head Volleyball Coach,25000.03,49999.82,U Mass Boston,Coach
2014,Head Coach - Women's Softball,45060.54,58287.189,U Mass Lowell,Coach
2014,Assistant Athletic Coach,9782.44,40200.16,U Mass Amherst,Coach
2014,Assistant Athletic Coach,53998.35,54942.94,U Mass Amherst,Coach
2014,Success Boston Coach,28461.52,41159.82,U Mass Boston,Coach
2014,Assistant Athletic Coach,43077.12,64277.72,U Mass Amherst,Coach
2014,Athletic Coach,104427.95,106255.24,U Mass Amherst,Coach
2014,Assistant Athletic Coach,86052.55,106036.32,U Mass Amherst,Coach
2014,Assistant Athletic Coach,36205.96,64476.36,U Mass Amherst,Coach
2014,Assistant Athletic Coach,106513.16,108377.1,U Mass Amherst,Coach
2014,Head Basketball Coach,237942.4,221756.34,U Mass Amherst,Coach
2014,Admin Asst/Head Coach,36281.85,59928.18,U Mass Dartmouth,Coach
2014,Hd Cross Country & Track Coach,55436.66,56406.605,U Mass Boston,Coach
2014,Head Women's Ice Hockey Coach,57376.8,57376.76,U Mass Boston,Coach
2014,Athletic Coach,102122.07,101750.22,U Mass Amherst,Coach
2014,Assistant Athletic Coach,27134.27,40084.72,U Mass Amherst,Coach
2014,Head Coach -Women's Basketball,56777.14,92530.589,U Mass Lowell,Coach
2014,Head Coach - Men's Ice Hockey,325234.7,301250.001,U Mass Lowell,Coach
2014,Assistant Athletic Coach,88660.26,93733.9,U Mass Amherst,Coach
2014,Asst Coach-Men's Ice Hockey I,118272.12,113110.002,U Mass Lowell,Coach
2014,Asst Coach-Men's Ice Hockey II,83312.27,80022.002,U Mass Lowell,Coach
2014,Assistant Athletic Coach,40615.89,41412.28,U Mass Amherst,Coach
2014,Head Performance Coach,60565.96,61625.887,U Mass Lowell,Coach
2014,Athletic Fac Coord/Head Coach,18877.84,55742.44,U Mass Dartmouth,Coach
2014,Assistant Athletic Coach,31900.5,63172.2,U Mass Amherst,Coach
2014,Associate Athletic Coach,29156.4,63172.2,U Mass Amherst,Coach
2014,Assistant Athletic Coach,83533.32,84995.04,U Mass Amherst,Coach
2014,Assistant Athletic Coach,107679.81,109890.04,U Mass Amherst,Coach
2014,Assistant Athletic Coach,200408.47,168237.16,U Mass Amherst,Coach
2014,Assistant Athletic Coach,10863.44,63205.48,U Mass Amherst,Coach
2014,Assistant Athletic Coach,86301.38,75000.12,U Mass Amherst,Coach
2014,Asst Coach -Women's Basketball,33274.96,55000.14,U Mass Lowell,Coach
2014,Asst Coach -Women's Fld Hockey,48498.46,41412.478,U Mass Lowell,Coach
2014,Assistant Athletic Coach,21208.12,75000.12,U Mass Amherst,Coach
2014,Athletic Coach,33173.13,75000.12,U Mass Amherst,Coach
2014,Success Boston Coach,29999.99,41159.82,U Mass Boston,Coach
2014,Athletic Coach,237528.71,234999.96,U Mass Amherst,Coach
2014,Assistant Athletic Coach,22448.48,39395.2,U Mass Amherst,Coach
2014,Assistant Athletic Coach,48587.46,77647.96,U Mass Amherst,Coach
2014,Assistant Athletic Coach,103530.96,105342.38,U Mass Amherst,Coach
2014,Assistant Athletic Coach,25533.46,41412.28,U Mass Amherst,Coach
2014,Assistant Athletic Coach,32612.3,33182.76,U Mass Amherst,Coach
2014,Assistant Athletic Coach,37271.0,37923.34,U Mass Amherst,Coach
2014,Assistant Athletic Coach,17610.6,101563.54,U Mass Amherst,Coach
2014,Athletic Coach,80621.52,101563.54,U Mass Amherst,Coach
2014,Head Men's Soccer Coach,46805.2,47624.067,U Mass Boston,Coach
2014,Assistant Athletic Coach,20769.24,90000.04,U Mass Amherst,Coach
2014,Assistant Athletic Coach,26451.96,70000.06,U Mass Amherst,Coach
2014,Assistant Athletic Coach,33577.96,33577.7,U Mass Amherst,Coach
2014,Head Coach - Men's Basketball,172975.4,176002.29,U Mass Lowell,Coach
2014,Assoc Head Coach-Men Basktball,30535.14,84000.02,U Mass Lowell,Coach
2014,Asst Coach(First)-Men Bsktball,48566.24,84000.02,U Mass Lowell,Coach
2014,Asst Coach(Second)-Men Bskball,40700.4,41412.478,U Mass Lowell,Coach
2014,Assistant Athletic Coach,91575.12,93177.76,U Mass Amherst,Coach
2014,Asst Coach(Third)-Men Bskball,20342.27,41000.18,U Mass Lowell,Coach
2014,Asst Coach - Women's Soccer,18471.7,66137.5,U Mass Lowell,Coach
2014,Head Coach - Women's Soccer,37985.5,66137.5,U Mass Lowell,Coach
2014,Asst Coach - Men's Soccer,11679.96,40700.224,U Mass Lowell,Coach
2014,Asst Coach -Women's Basketball,21569.97,41000.18,U Mass Lowell,Coach
2014,Asst Coach - Men's Baseball,21077.94,40000.22,U Mass Lowell,Coach
2014,Head Coach - Men's Lacrosse,85000.24,86487.744,U Mass Lowell,Coach
2014,Head Coach - Women's Lacrosse,63600.2,61050.204,U Mass Lowell,Coach
2014,Asst Coach - Women's Lacrosse,22646.2,40000.22,U Mass Lowell,Coach
2014,Assistant Athletic Coach,43963.94,101109.06,U Mass Amherst,Coach
2014,Asst Coach -Women's Basketball,23034.13,45000.02,U Mass Lowell,Coach
2014,Assistant Athletic Coach,32885.0,40000.22,U Mass Amherst,Coach
2014,Assistant Athletic Coach,61067.76,59500.22,U Mass Amherst,Coach
2014,Head Coach -Women's Volleyball,57032.83,65000.0,U Mass Lowell,Coach
2014,Assistant Athletic Coach,48557.72,57500.04,U Mass Amherst,Coach
2014,Assistant Athletic Coach,16053.92,35000.16,U Mass Amherst,Coach
2014,Asst Coach -Women's Volleyball,20378.97,40000.22,U Mass Lowell,Coach
2014,Asst Coach - Men's Soccer,29007.67,40000.22,U Mass Lowell,Coach
2014,Asst Coach - Men's Lacrosse,19846.14,40000.22,U Mass Lowell,Coach
2014,Head Coach -Women's Basketball,62019.33,125000.2,U Mass Lowell,Coach
2014,Assoc Head Coach-M&W Track&Fld,23076.96,50000.08,U Mass Lowell,Coach
2014,Asst Coach -Women's Basketball,27000.09,60000.2,U Mass Lowell,Coach
2014,Asst Coach - Women's Soccer,16755.43,40000.22,U Mass Lowell,Coach
2014,Associate Athletic Coach,29000.0,65000.0,U Mass Amherst,Coach
2014,Assistant Athletic Coach,16980.84,35000.16,U Mass Amherst,Coach
2014,Assistant Athletic Coach,17700.0,35100.0,U Mass Amherst,Coach
2014,Asst Coach -Women's Basketball,19000.0,52000.0,U Mass Lowell,Coach
2014,Assistant Athletic Coach,28226.7,63172.2,U Mass Amherst,Coach
2014,Assistant Athletic Coach,12807.83,30000.1,U Mass Amherst,Coach
2014,Asst Coach - Women's Softball,12307.68,40000.22,U Mass Lowell,Coach
2014,Asst Sports Performance Coach,11692.31,40000.22,U Mass Lowell,Coach
2014,Assistant Athletic Coach,18307.79,45000.02,U Mass Amherst,Coach
2014,Assistant Athletic Coach,27788.54,85000.24,U Mass Amherst,Coach
2014,Assistant Athletic Coach,8423.12,45000.02,U Mass Amherst,Coach
2015,Associate Athletic Coach,59615.48,100000.16,U Mass Amherst,Coach
2015,Athletic Coach,945.85,103360.14,U Mass Amherst,Coach
2015,"Head Coach, Track",128989.09,129026.82,U Mass Amherst,Coach
2015,Academic Coord/Head Coach,81198.02,81218.54,U Mass Dartmouth,Coach
2015,Athletic Coach,115269.21,113302.28,U Mass Amherst,Coach
2015,Head Football Coach,466601.02,258826.62,U Mass Amherst,Coach
2015,"Head Coach, Track",99276.59,99305.44,U Mass Amherst,Coach
2015,Aquatics Dir/Hd Coach M&W Swim,68107.59,63296.48,U Mass Dartmouth,Coach
2015,Asst Dir Athletics/Head Coach,104369.94,92099.54,U Mass Dartmouth,Coach
2015,Head Coach -Women's Fld Hockey,91088.73,87189.489,U Mass Lowell,Coach
2015,Athletic Coach,108522.22,108553.9,U Mass Amherst,Coach
2015,Head Coach - Women's Softball,65568.88,66137.5,U Mass Lowell,Coach
2015,Athletic Coach,142170.85,142212.46,U Mass Amherst,Coach
2015,Athletic Coach,116282.14,116316.2,U Mass Amherst,Coach
2015,Assistant Athletic Coach,6865.44,59500.22,U Mass Amherst,Coach
2015,Athletic Coach,90686.21,90712.7,U Mass Amherst,Coach
2015,Athletic Coach,101271.25,101300.68,U Mass Amherst,Coach
2015,Athletic Coach,58935.21,58952.4,U Mass Amherst,Coach
2015,Assistant Athletic Coach,189885.01,191531.86,U Mass Amherst,Coach
2015,Head Coach-Men X-Country/Track,77457.33,77479.95,U Mass Lowell,Coach
2015,Asst Coach-Men's Ice Hockey I,34615.4,90000.04,U Mass Lowell,Coach
2015,Assistant Athletic Coach,25461.73,47500.18,U Mass Amherst,Coach
2015,Head Coach - Men's Soccer,64782.93,62118.582,U Mass Lowell,Coach
2015,Assistant Athletic Coach,62177.01,64100.92,U Mass Amherst,Coach
2015,Head Coach - Men's Baseball,69252.04,69272.349,U Mass Lowell,Coach
2015,Assistant Athletic Coach,31084.44,42313.7,U Mass Amherst,Coach
2015,Athletic Coach,89170.04,89307.14,U Mass Amherst,Coach
2015,Head Women's Soccer Coach,64262.9,64281.62,U Mass Boston,Coach
2015,Head Mens Baseball Coach,67234.95,67254.531,U Mass Boston,Coach
2015,Assistant Athletic Coach,152011.09,152278.1,U Mass Amherst,Coach
2015,Recruiting Coord/Head Coach,8692.31,56500.002,U Mass Dartmouth,Coach
2015,Head Hockey Coach,68883.62,68903.878,U Mass Boston,Coach
2015,Assistant Athletic Coach,50424.61,50547.38,U Mass Amherst,Coach
2015,Athletic Coach,109829.38,105058.46,U Mass Amherst,Coach
2015,Head Coach Men's & Wmns Tennis,52655.98,52671.29,U Mass Boston,Coach
2015,Admin Asst/Head Coach,60864.3,67349.1,U Mass Dartmouth,Coach
2015,Athletic Adminstr/Head Coach,7771.08,67349.1,U Mass Dartmouth,Coach
2015,Assistant Athletic Coach,10769.36,40000.22,U Mass Amherst,Coach
2015,Head Women's Softball Coach,60695.95,56011.469,U Mass Boston,Coach
2015,Head Basketball Coach,1075346.03,225500.08,U Mass Amherst,Coach
2015,Assistant Athletic Coach,146572.13,146893.24,U Mass Amherst,Coach
2015,Assistant Athletic Coach,104516.87,104803.4,U Mass Amherst,Coach
2015,Assistant Athletic Coach,16800.0,39000.0,U Mass Amherst,Coach
2015,Head Woman's B-ball Coach,54827.04,67788.458,U Mass Boston,Coach
2015,Co-Head Volleyball Coach,51319.85,51765.126,U Mass Boston,Coach
2015,Assistant Athletic Coach,22419.33,40200.16,U Mass Amherst,Coach
2015,Assistant Athletic Coach,56866.17,56882.8,U Mass Amherst,Coach
2015,Success Boston Coach,43126.65,42613.019,U Mass Boston,Coach
2015,Assistant Athletic Coach,31120.61,64235.6,U Mass Amherst,Coach
2015,Athletic Coach,109974.52,110006.78,U Mass Amherst,Coach
2015,Assistant Athletic Coach,112170.76,112203.52,U Mass Amherst,Coach
2015,Head Basketball Coach,249518.64,229585.72,U Mass Amherst,Coach
2015,Admin Asst/Head Coach,119.97,59928.18,U Mass Dartmouth,Coach
2015,Hd Cross Country & Track Coach,58380.96,58398.111,U Mass Boston,Coach
2015,Head Women's Ice Hockey Coach,49873.68,57376.76,U Mass Boston,Coach
2015,Assistant Athletic Coach,20192.37,36000.12,U Mass Amherst,Coach
2015,Athletic Coach,112811.95,105342.64,U Mass Amherst,Coach
2015,Head Coach - Men's Ice Hockey,335261.78,321794.2,U Mass Lowell,Coach
2015,Assistant Athletic Coach,57442.11,93733.9,U Mass Amherst,Coach
2015,Asst Coach-Men's Ice Hockey I,95040.89,113110.002,U Mass Lowell,Coach
2015,Asst Coach - Men's Ice Hockey,39866.87,92500.2,U Mass Lowell,Coach
2015,Asst Coach-Men's Ice Hockey II,49416.4,92500.2,U Mass Lowell,Coach
2015,Assistant Athletic Coach,7314.44,41412.28,U Mass Amherst,Coach
2015,Head Performance Coach,64177.16,64801.88,U Mass Lowell,Coach
2015,Athletic Fac Coord/Head Coach,57596.3,57600.92,U Mass Dartmouth,Coach
2015,Associate Athletic Coach,39547.92,63172.2,U Mass Amherst,Coach
2015,Head Women's Ice Hockey Coach,17433.56,57376.02,U Mass Boston,Coach
2015,Assistant Athletic Coach,87970.22,87995.96,U Mass Amherst,Coach
2015,Assistant Athletic Coach,113736.22,113769.76,U Mass Amherst,Coach
2015,Assistant Athletic Coach,10981.39,75000.12,U Mass Amherst,Coach
2015,Strength & Conditioning Coach,1923.08,49999.82,U Mass Boston,Coach
2015,Assoc Head Coach -W Fld Hockey,38706.89,56674.811,U Mass Lowell,Coach
2015,Asst Coach -Women's Fld Hockey,19748.6,56674.811,U Mass Lowell,Coach
2015,Assistant Athletic Coach,30462.19,75000.12,U Mass Amherst,Coach
2015,Athletic Coach,11538.48,75000.12,U Mass Amherst,Coach
2015,Success Boston Coach,42156.58,42613.019,U Mass Boston,Coach
2015,Athletic Coach,246693.82,244400.0,U Mass Amherst,Coach
2015,Assistant Athletic Coach,40435.47,40786.2,U Mass Amherst,Coach
2015,Assistant Athletic Coach,109029.7,109061.42,U Mass Amherst,Coach
2015,Assistant Athletic Coach,34344.2,34354.32,U Mass Amherst,Coach
2015,Assistant Athletic Coach,39251.16,39262.34,U Mass Amherst,Coach
2015,Athletic Coach,105118.77,105149.46,U Mass Amherst,Coach
2015,Head Men's Soccer Coach,51849.31,54236.0,U Mass Boston,Coach
2015,Assistant Athletic Coach,27844.23,40000.22,U Mass Amherst,Coach
2015,Head Coach - Men's Basketball,182162.76,182216.271,U Mass Lowell,Coach
2015,Assoc Head Coach-Men Basktball,35116.25,84000.02,U Mass Lowell,Coach
2015,Asst Coach - Men's Basketball,26674.61,52000.0,U Mass Lowell,Coach
2015,Asst Coach(Second)-Men Bskball,20663.28,52000.0,U Mass Lowell,Coach
2015,Assistant Athletic Coach,96439.46,96467.54,U Mass Amherst,Coach
2015,Asst Coach - Men's Basketball,25964.32,52000.0,U Mass Lowell,Coach
2015,Asst Coach(Third)-Men Bskball,20815.35,52000.0,U Mass Lowell,Coach
2015,Head Coach - Women's Soccer,71452.54,68472.567,U Mass Lowell,Coach
2015,Asst Coach -Women's Basketball,15150.64,41000.18,U Mass Lowell,Coach
2015,Asst Coach - Men's Baseball,44607.2,41412.478,U Mass Lowell,Coach
2015,Head Coach - Men's Lacrosse,89515.14,89541.302,U Mass Lowell,Coach
2015,Head Coach - Women's Lacrosse,65337.09,63205.657,U Mass Lowell,Coach
2015,Asst Coach - Women's Lacrosse,44456.43,41412.478,U Mass Lowell,Coach
2015,Assistant Athletic Coach,104333.2,104678.86,U Mass Amherst,Coach
2015,Asst Coach-Track&Fld/X-Country,15408.29,40000.22,U Mass Lowell,Coach
2015,Assistant Athletic Coach,22801.04,40000.22,U Mass Amherst,Coach
2015,Assistant Athletic Coach,68811.59,79100.84,U Mass Amherst,Coach
2015,Head Coach -Women's Volleyball,66716.26,67294.906,U Mass Lowell,Coach
2015,Assistant Athletic Coach,67864.44,79530.1,U Mass Amherst,Coach
2015,Assistant Athletic Coach,10359.52,40000.22,U Mass Amherst,Coach
2015,Asst Coach -Women's Volleyball,41056.34,41412.478,U Mass Lowell,Coach
2015,Asst Coach - Men's Soccer,41256.34,41412.478,U Mass Lowell,Coach
2015,Asst Coach - Men's Lacrosse,37474.83,55000.14,U Mass Lowell,Coach
2015,Asst Coach - Men's Basketball,27461.46,42000.14,U Mass Lowell,Coach
2015,Head Coach -Women's Basketball,128300.64,129413.488,U Mass Lowell,Coach
2015,Assoc Head Coach-M&W Track&Fld,50437.6,50875.081,U Mass Lowell,Coach
2015,Asst Coach - Women's Lacrosse,22136.95,40000.22,U Mass Lowell,Coach
2015,Asst Coach -Women's Basketball,60525.14,61050.204,U Mass Lowell,Coach
2015,Asst Coach - Women's Soccer,6697.9,40000.22,U Mass Lowell,Coach
2015,Associate Athletic Coach,65060.13,66137.5,U Mass Amherst,Coach
2015,Assistant Athletic Coach,35306.44,35612.72,U Mass Amherst,Coach
2015,Assistant Athletic Coach,35407.32,35714.38,U Mass Amherst,Coach
2015,Asst Coach -Women's Basketball,18692.6,52000.0,U Mass Lowell,Coach
2015,Assistant Athletic Coach,63724.96,64277.72,U Mass Amherst,Coach
2015,Assistant Athletic Coach,11446.73,30000.1,U Mass Amherst,Coach
2015,Asst Coach - Women's Softball,40633.93,40700.224,U Mass Lowell,Coach
2015,Assistant Athletic Coach,17230.85,35000.16,U Mass Amherst,Coach
2015,Asst Sports Performance Coach,47076.07,50875.081,U Mass Lowell,Coach
2015,Asst Coach - Men's Lacrosse,19692.29,40000.22,U Mass Lowell,Coach
2015,Assistant Athletic Coach,45393.92,45787.56,U Mass Amherst,Coach
2015,Assistant Athletic Coach,90666.98,96487.56,U Mass Amherst,Coach
2015,Assistant Athletic Coach,45393.92,45787.56,U Mass Amherst,Coach
2015,Assistant Athletic Coach,99231.0,98000.24,U Mass Amherst,Coach
2015,Asst Coach - Women's Soccer,37299.83,40000.22,U Mass Lowell,Coach
2015,Assistant Athletic Coach,10943.15,37200.02,U Mass Amherst,Coach
2015,Athletic Coach,96980.95,99000.2,U Mass Amherst,Coach
2015,Assistant Athletic Coach,55307.93,62000.12,U Mass Amherst,Coach
2015,Assistant Athletic Coach,34404.06,45000.02,U Mass Amherst,Coach
2015,Assistant Athletic Coach,29961.88,40000.22,U Mass Amherst,Coach
2015,Asst Coach -Women's Basketball,25981.08,42000.14,U Mass Lowell,Coach
2015,Asst Coach -Women's Basketball,28135.0,52000.0,U Mass Lowell,Coach
2015,"Head Coach, Men's Basketball",31000.06,62000.12,U Mass Boston,Coach
2015,Head Mens Baseball Coach,1192.31,62000.12,U Mass Boston,Coach
2015,Head Rowing Coach&Boathous Mgr,20096.3,55000.14,U Mass Lowell,Coach
2015,Assistant Athletic Coach,24615.42,50000.08,U Mass Amherst,Coach
2015,Assistant Athletic Coach,15692.46,41000.18,U Mass Amherst,Coach
2015,Head Woman's B-ball Coach,20597.35,67788.5,U Mass Boston,Coach
2015,Asst Coach - Men's Lacrosse,10000.02,50000.08,U Mass Lowell,Coach
2015,Asst Coach-Track&Fld/X-Country,3093.84,40220.18,U Mass Lowell,Coach
2016,"Head Coach, Track",132433.51,133582.02,U Mass Amherst,Coach
2016,Academic Coord/Head Coach,82953.49,83672.94,U Mass Dartmouth,Coach
2016,Athletic Coach,118293.84,117302.64,U Mass Amherst,Coach
2016,Head Football Coach,465660.46,267964.84,U Mass Amherst,Coach
2016,"Head Coach, Track",101927.55,102811.54,U Mass Amherst,Coach
2016,Aquatics Dir/Hd Coach M&W Swim,64826.0,65388.18,U Mass Dartmouth,Coach
2016,Assistant Athletic Coach,73077.5,75000.38,U Mass Amherst,Coach
2016,Head Coach -Women's Fld Hockey,94924.02,90267.823,U Mass Lowell,Coach
2016,Athletic Coach,111420.15,112386.56,U Mass Amherst,Coach
2016,Head Coach - Women's Softball,67716.74,68304.33,U Mass Lowell,Coach
2016,Athletic Coach,144268.74,147233.58,U Mass Amherst,Coach
2016,Athletic Coach,44480.11,168313.6,U Mass Amherst,Coach
2016,Athletic Coach,119387.58,120422.9,U Mass Amherst,Coach
2016,Athletic Coach,93108.04,93915.64,U Mass Amherst,Coach
2016,Athletic Coach,103975.3,104877.24,U Mass Amherst,Coach
2016,Athletic Coach,60509.03,61033.7,U Mass Amherst,Coach
2016,Assistant Athletic Coach,196589.11,198294.2,U Mass Amherst,Coach
2016,Head Coach-Men X-Country/Track,79330.37,80018.387,U Mass Lowell,Coach
2016,Asst Coach-Men's Ice Hockey I,94287.58,91575.041,U Mass Lowell,Coach
2016,Assistant Athletic Coach,51709.7,53419.08,U Mass Amherst,Coach
2016,Head Coach - Men's Soccer,65353.5,64153.742,U Mass Lowell,Coach
2016,Assistant Athletic Coach,73380.97,76539.06,U Mass Amherst,Coach
2016,Head Coach - Men's Baseball,70926.65,71541.884,U Mass Lowell,Coach
2016,Athletic Coach,91665.08,92460.16,U Mass Amherst,Coach
2016,Head Women's Soccer Coach,77720.5,66551.163,U Mass Boston,Coach
2016,Head Mens Baseball Coach,69030.26,69629.036,U Mass Boston,Coach
2016,Assistant Athletic Coach,156298.73,157654.38,U Mass Amherst,Coach
2016,Recruiting Coord/Head Coach,57631.08,56500.002,U Mass Dartmouth,Coach
2016,Head Hockey Coach,70723.12,71336.616,U Mass Boston,Coach
2016,Assistant Athletic Coach,51882.2,52332.02,U Mass Amherst,Coach
2016,Athletic Coach,120044.01,111267.78,U Mass Amherst,Coach
2016,Head Coach Men's & Wmns Tennis,54062.05,54530.915,U Mass Boston,Coach
2016,Athletic Adminstr/Head Coach,69616.85,70220.8,U Mass Dartmouth,Coach
2016,Assistant Athletic Coach,40350.43,40700.14,U Mass Amherst,Coach
2016,Head Women's Softball Coach,69730.44,57989.024,U Mass Boston,Coach
2016,Head Basketball Coach,1063677.88,233461.8,U Mass Amherst,Coach
2016,Assistant Athletic Coach,173994.97,200000.06,U Mass Amherst,Coach
2016,Assistant Athletic Coach,107160.43,108503.72,U Mass Amherst,Coach
2016,Assistant Athletic Coach,39341.38,39682.5,U Mass Amherst,Coach
2016,Co-Head Volleyball Coach,53131.78,53592.759,U Mass Boston,Coach
2016,Assistant Athletic Coach,60615.75,63891.36,U Mass Amherst,Coach
2016,Success Boston Coach,837.64,46487.52,U Mass Boston,Coach
2016,Assistant Athletic Coach,64797.72,65359.84,U Mass Amherst,Coach
2016,Athletic Coach,112911.46,113890.66,U Mass Amherst,Coach
2016,Assistant Athletic Coach,113288.83,114167.04,U Mass Amherst,Coach
2016,Head Basketball Coach,350561.41,233603.5,U Mass Amherst,Coach
2016,Hd Cross Country & Track Coach,59939.9,60459.929,U Mass Boston,Coach
2016,Assistant Athletic Coach,36950.67,37271.0,U Mass Amherst,Coach
2016,Athletic Coach,59615.54,107186.04,U Mass Amherst,Coach
2016,Head Coach - Men's Ice Hockey,368860.34,343307.016,U Mass Lowell,Coach
2016,Asst Coach - Men's Ice Hockey,98442.38,95766.035,U Mass Lowell,Coach
2016,Head Performance Coach,73007.6,66924.952,U Mass Lowell,Coach
2016,Athletic Fac Coord/Head Coach,59008.62,59520.5,U Mass Dartmouth,Coach
2016,Head Women's Ice Hockey Coach,61174.88,63593.852,U Mass Boston,Coach
2016,Assistant Athletic Coach,27182.71,87995.96,U Mass Amherst,Coach
2016,Assistant Athletic Coach,30994.96,115760.84,U Mass Amherst,Coach
2016,Strength & Conditioning Coach,50437.4,50874.817,U Mass Boston,Coach
2016,Assoc Head Coach -W Fld Hockey,68243.6,58675.786,U Mass Lowell,Coach
2016,Success Boston Coach,43938.43,44319.582,U Mass Boston,Coach
2016,Athletic Coach,377103.31,244400.0,U Mass Amherst,Coach
